name,website,description,country,healthcare_type,status,status_code,source,validated_date
Error - Could not access,https://www.salutemhealthcare.com,Error: HTTP <urlopen error [Errno -3] Temporary failure in name resolution>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -3] Temporary failure in name resolution>,Discovered,2025-07-21 11:29:09
Error - Could not access,https://www.salutemhealthcare.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:10
Error - Could not access,https://www.salutemhealthcare.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:11
Error - Could not access,https://www.sesambiotechgmbh.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:12
Error - Could not access,https://www.sesambiotechgmbh.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:13
Error - Could not access,https://www.sesambiotechgmbh.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:14
Error - Could not access,https://www.sfrmedical.co.uk,Error: HTTP <urlopen error timed out>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 11:29:45
Unknown Company,https://www.sfrmedical.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:29:47
Error - Could not access,https://www.sfrmedical.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:48
Error - Could not access,https://www.sfrmedical.uk,Error: HTTP <urlopen error [Errno 111] Connection refused>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno 111] Connection refused>,Discovered,2025-07-21 11:29:49
Error - Could not access,https://www.shirepharmaceuticalcompany.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:50
Error - Could not access,https://www.shirepharmaceuticalcompany.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:51
Error - Could not access,https://www.shirepharmaceuticalcompany.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:52
Error - Could not access,https://www.shirepharmaceuticalcompany.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:53
Error - Could not access,https://www.siemenshealthineers.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:29:54
Error - Could not access,https://www.siemenshealthineers.de,Error: HTTP <urlopen error timed out>,Germany,Healthcare Services,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 11:30:25
Error - Could not access,https://www.siemenshealthineers.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:30:26
Error - Could not access,https://www.spirehealthcare.co.uk,Error: HTTP <urlopen error [Errno 111] Connection refused>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno 111] Connection refused>,Discovered,2025-07-21 11:30:27
Unknown Company,https://www.spirehealthcare.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:30:32
Error - Could not access,https://www.spirehealthcare.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:30:33
Unknown Company,https://www.spirehealthcare.uk,No description available,United Kingdom,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:30:34
Error - Could not access,https://www.stratecbiomedicalsystems.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:30:35
Error - Could not access,https://www.stratecbiomedicalsystems.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:30:36
Error - Could not access,https://www.stratecbiomedicalsystems.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:30:37
Unknown Company,https://www.synergyhealth.co.uk,No description available,United Kingdom,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:30:38
Unknown Company,https://www.synergyhealth.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:30:40
Error - Could not access,https://www.synergyhealth.eu,Error: HTTP <urlopen error [Errno -3] Temporary failure in name resolution>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -3] Temporary failure in name resolution>,Discovered,2025-07-21 11:30:47
Error - Could not access,https://www.synergyhealth.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:30:48
Error - Could not access,https://www.vantixdiagnostics.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:30:49
Error - Could not access,https://www.vantixdiagnostics.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:30:50
Error - Could not access,https://www.vantixdiagnostics.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:30:51
Error - Could not access,https://www.vantixdiagnostics.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:30:52
Error - Could not access,https://www.viivhealthcare.co.uk,Error: HTTP <urlopen error timed out>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 11:31:08
Unknown Company,https://www.viivhealthcare.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:31:09
Unknown Company,https://www.viivhealthcare.eu,No description available,Europe,Healthcare Services,Active,200,Discovered,2025-07-21 11:31:12
Error - Could not access,https://www.viivhealthcare.uk,Error: HTTP <urlopen error timed out>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 11:31:28
Error - Could not access,https://www.vyerapharmaceuticals.ch,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Switzerland,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:31:29
Error - Could not access,https://www.vyerapharmaceuticals.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:31:30
Error - Could not access,https://www.vyerapharmaceuticals.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:31:31
Unknown Company,https://www.westfieldhealth.co.uk,No description available,United Kingdom,Digital Health,Active,200,Discovered,2025-07-21 11:31:44
Unknown Company,https://www.westfieldhealth.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:31:45
Error - Could not access,https://www.westfieldhealth.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:31:46
Unknown Company,https://www.westfieldhealth.uk,No description available,United Kingdom,Healthcare Services,Active,200,Discovered,2025-07-21 11:31:48
